CITIZENS 300
0,-1,False
1,-1,False
2,-1,False
3,-1,False
4,-1,False
5,-1,False
6,-1,False
7,-1,False
8,-1,False
9,-1,False
10,-1,False
11,-1,False
12,-1,False
13,-1,False
14,-1,False
15,-1,False
16,-1,False
17,-1,False
18,-1,False
19,-1,False
20,-1,False
21,-1,False
22,-1,False
23,-1,False
24,-1,False
25,-1,False
26,-1,False
27,-1,False
28,-1,False
29,-1,False
30,-1,False
31,-1,False
32,-1,False
33,-1,False
34,-1,False
35,-1,False
36,-1,False
37,-1,False
38,-1,False
39,-1,False
40,-1,False
41,-1,False
42,-1,False
43,-1,False
44,-1,False
45,-1,False
46,-1,False
47,-1,False
48,-1,False
49,-1,False
50,-1,False
51,-1,False
52,-1,False
53,-1,False
54,-1,False
55,-1,False
56,-1,False
57,-1,False
58,-1,False
59,-1,False
60,-1,False
61,-1,False
62,-1,False
63,-1,False
64,-1,False
65,-1,False
66,-1,False
67,-1,False
68,-1,False
69,-1,False
70,-1,False
71,-1,False
72,-1,False
73,-1,False
74,-1,False
75,-1,False
76,-1,False
77,-1,False
78,-1,False
79,-1,False
80,-1,False
81,-1,False
82,-1,False
83,-1,False
84,-1,False
85,-1,False
86,-1,False
87,-1,False
88,-1,False
89,-1,False
90,-1,False
91,-1,False
92,-1,False
93,-1,False
94,-1,False
95,-1,False
96,-1,False
97,-1,False
98,-1,False
99,-1,False
100,-1,False
101,-1,False
102,-1,False
103,-1,False
104,-1,False
105,-1,False
106,-1,False
107,-1,False
108,-1,False
109,-1,False
110,-1,False
111,-1,False
112,-1,False
113,-1,False
114,-1,False
115,-1,False
116,-1,False
117,-1,False
118,-1,False
119,-1,False
120,-1,False
121,-1,False
122,-1,False
123,-1,False
124,-1,False
125,-1,False
126,-1,False
127,-1,False
128,-1,False
129,-1,False
130,-1,False
131,-1,False
132,-1,False
133,-1,False
134,-1,False
135,-1,False
136,-1,False
137,-1,False
138,-1,False
139,-1,False
140,-1,False
141,-1,False
142,-1,False
143,-1,False
144,-1,False
145,-1,False
146,-1,False
147,-1,False
148,-1,False
149,-1,False
150,-1,False
151,-1,False
152,-1,False
153,-1,False
154,-1,False
155,-1,False
156,-1,False
